Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2015-07-22,ADANIPORTS,EQ,322.65,322.4,325.4,320.0,324.6,324.5,323.12,1703725,55049960304999.99,26339,1092396,0.6412000000000001
2015-07-23,ADANIPORTS,EQ,324.5,325.7,333.35,325.0,330.4,331.35,330.6,3000343,99191715800000.0,50378,1716361,0.5721
2015-07-24,ADANIPORTS,EQ,331.35,330.4,330.4,322.0,325.0,323.9,324.96,2337434,75957314345000.0,19476,1367968,0.5852
2015-07-27,ADANIPORTS,EQ,323.9,322.2,322.7,312.75,313.5,313.95,316.54,2359169,74677045100000.0,27311,1417561,0.6009000000000001
2015-07-28,ADANIPORTS,EQ,313.95,313.9,317.1,312.2,313.05,313.45,314.13,2415757,75886903245000.0,37715,1563385,0.6472
2015-07-29,ADANIPORTS,EQ,313.45,314.7,316.3,313.5,315.1,314.7,314.28,2000338,62867558165000.0,22242,1377978,0.6889000000000001
2015-07-30,ADANIPORTS,EQ,314.7,316.0,319.95,315.1,318.35,318.35,318.3,3092912,98447894685000.0,28143,2105199,0.6807
2015-07-31,ADANIPORTS,EQ,318.35,319.8,326.5,317.5,325.4,325.0,322.78,3265863,105414533995000.0,28453,2501201,0.7659
2015-08-03,ADANIPORTS,EQ,325.0,326.0,331.9,324.0,330.95,330.7,329.69,2834386,93447782175000.0,34828,1898968,0.67
2015-08-04,ADANIPORTS,EQ,330.7,332.25,340.3,329.6,340.25,339.15,336.3,4458398,149937607900000.0,61932,2561641,0.5746
2015-08-05,ADANIPORTS,EQ,339.15,342.0,344.0,337.55,339.2,339.85,341.09,2486133,84798557680000.0,31849,1450307,0.5834
2015-08-06,ADANIPORTS,EQ,339.85,341.0,348.4,335.3,347.0,346.75,342.56,2426994,83138854335000.0,27178,1337571,0.5511
2015-08-07,ADANIPORTS,EQ,346.75,345.95,347.7,338.0,339.25,339.55,341.28,1883328,64274123650000.0,23501,1026643,0.5451
2015-08-10,ADANIPORTS,EQ,339.55,339.1,344.25,337.0,337.55,338.55,340.18,4031354,137137776665000.02,55949,1934312,0.4798
2015-08-11,ADANIPORTS,EQ,338.55,340.4,340.4,328.95,332.65,331.8,333.77,3016995,100699486585000.0,68561,1709404,0.5666
2015-08-12,ADANIPORTS,EQ,331.8,330.0,330.95,320.35,322.7,322.2,324.57,1449050,47032098135000.0,24857,646635,0.4462
2015-08-13,ADANIPORTS,EQ,322.2,328.0,338.0,328.0,337.2,334.7,333.42,4693354,156486739480000.0,64381,2417798,0.5152
2015-08-14,ADANIPORTS,EQ,334.7,340.0,365.8,340.0,363.35,363.75,359.06,13845397,497127662730000.0,133729,8512533,0.6148
2015-08-17,ADANIPORTS,EQ,363.75,364.0,365.0,356.6,359.0,358.3,359.68,3561590,128104446670000.0,80216,2188293,0.6144
2015-08-18,ADANIPORTS,EQ,358.3,361.65,372.8,361.65,362.9,363.45,366.77,4140901,151875668940000.0,73574,1827337,0.4413
2015-08-19,ADANIPORTS,EQ,363.45,360.0,368.2,355.05,365.85,365.5,364.39,2272302,82801126290000.0,49387,1121660,0.4936
2015-08-20,ADANIPORTS,EQ,365.5,366.95,374.8,358.55,370.0,368.55,369.66,5891117,217770891855000.03,70939,3318975,0.5634
2015-08-21,ADANIPORTS,EQ,368.55,360.55,367.15,356.35,364.15,365.05,362.44,4288543,155433847245000.0,61391,2340755,0.5458
2015-08-24,ADANIPORTS,EQ,365.05,348.55,349.7,325.4,335.0,334.6,337.43,6795047,229283667910000.0,101793,3627534,0.5338
2015-08-25,ADANIPORTS,EQ,334.6,338.0,349.3,325.65,344.9,344.8,338.44,5152340,174376425375000.0,72165,2449062,0.4753
2015-08-26,ADANIPORTS,EQ,344.8,344.0,355.25,336.25,348.2,347.85,348.42,4493391,156558556795000.0,70735,2419465,0.5384000000000001
2015-08-27,ADANIPORTS,EQ,347.85,356.8,362.85,347.95,355.15,356.55,356.0,14512261,516641286755000.0,91791,10525803,0.7253000000000001
2015-08-28,ADANIPORTS,EQ,356.55,360.5,369.45,357.0,365.15,362.65,364.15,5905591,215053268100000.0,63095,3584614,0.6070000000000001
2015-08-31,ADANIPORTS,EQ,362.65,365.0,372.4,345.2,348.65,355.45,356.9,30058587,1072781324354999.9,215588,22416516,0.7458
2015-09-01,ADANIPORTS,EQ,355.45,344.95,354.75,339.0,341.95,342.25,345.56,3654461,126283284034999.98,79376,1720902,0.47090000000000004
2015-09-02,ADANIPORTS,EQ,342.25,344.0,347.45,332.95,333.7,334.55,338.66,4886043,165470949575000.0,63074,2908579,0.5953
2015-09-03,ADANIPORTS,EQ,334.55,337.5,344.75,336.1,340.3,339.4,340.11,2448672,83282565090000.0,35083,1024768,0.41850000000000004
2015-09-04,ADANIPORTS,EQ,339.4,338.0,342.65,330.0,339.4,339.35,334.92,2104869,70495679485000.0,36092,898125,0.4267
2015-09-07,ADANIPORTS,EQ,339.35,340.9,345.5,321.3,322.25,322.65,331.16,2580631,85460942110000.0,47612,1199220,0.4647
2015-09-08,ADANIPORTS,EQ,322.65,323.65,327.35,311.7,317.1,317.55,318.41,4788058,152457412760000.0,58391,2487048,0.5194
2015-09-09,ADANIPORTS,EQ,317.55,323.5,327.6,320.15,324.0,324.05,324.24,2070584,67137278015000.0,37958,803912,0.3883
2015-09-10,ADANIPORTS,EQ,324.05,319.1,328.0,314.8,325.65,326.2,321.78,2432225,78263383735000.0,52258,1111352,0.4569
2015-09-11,ADANIPORTS,EQ,326.2,329.0,334.0,320.5,323.65,322.95,326.72,2528750,82619747790000.0,39318,1045827,0.4136
2015-09-14,ADANIPORTS,EQ,322.95,324.4,331.2,323.0,329.45,329.95,327.09,2471856,80850723040000.0,51081,1262372,0.5107
2015-09-15,ADANIPORTS,EQ,329.95,330.4,334.9,326.9,332.0,332.8,330.46,2164523,71528079295000.0,30947,1032693,0.4771
2015-09-16,ADANIPORTS,EQ,332.8,337.65,337.65,331.1,334.85,334.2,333.92,1854497,61925026240000.0,24692,931329,0.5022
2015-09-18,ADANIPORTS,EQ,334.2,340.0,351.2,335.0,337.3,339.7,343.0,11182333,383557122740000.0,65941,7776453,0.6954000000000001
2015-09-21,ADANIPORTS,EQ,339.7,335.8,337.3,331.5,333.0,332.9,333.15,2001172,66668150035000.0,43389,1023493,0.5114
2015-09-22,ADANIPORTS,EQ,332.9,335.5,335.55,317.1,318.0,319.1,322.81,2640588,85242136045000.0,46550,1255733,0.4756
2015-09-23,ADANIPORTS,EQ,319.1,312.75,316.6,309.25,311.75,310.85,312.58,3910066,122220244284999.98,56982,2020905,0.5168
2015-09-24,ADANIPORTS,EQ,310.85,313.0,313.3,300.35,301.45,301.85,304.39,10386968,316165709755000.0,95850,6672027,0.6423000000000001
2015-09-28,ADANIPORTS,EQ,301.85,304.6,312.0,302.75,307.6,307.2,307.93,3282892,101091484535000.0,44775,1666342,0.5075999999999999
2015-09-29,ADANIPORTS,EQ,307.2,304.0,304.95,293.0,298.0,297.4,298.64,5666979,169239444045000.0,69469,3276932,0.5783
2015-09-30,ADANIPORTS,EQ,297.4,302.95,303.5,294.0,299.0,299.0,297.39,5296746,157519298525000.0,74229,3280409,0.6193
2015-10-01,ADANIPORTS,EQ,299.0,302.95,307.1,298.5,305.35,305.05,302.37,4450444,134570162370000.0,45309,2705501,0.6079
2015-10-05,ADANIPORTS,EQ,305.05,310.0,319.65,309.05,318.2,317.85,314.76,5465126,172022054175000.0,85585,3587693,0.6565000000000001
2015-10-06,ADANIPORTS,EQ,317.85,319.85,320.95,313.0,315.75,315.8,316.79,3585046,113570020845000.0,55957,2005276,0.5593
2015-10-07,ADANIPORTS,EQ,315.8,315.8,319.5,312.1,313.75,314.55,315.95,1851446,58497195229999.99,53203,933715,0.5043
2015-10-08,ADANIPORTS,EQ,314.55,314.1,322.4,312.15,321.3,320.75,318.81,3186244,101580078590000.0,30808,1692038,0.531
2015-10-09,ADANIPORTS,EQ,320.75,323.0,324.7,315.95,317.05,318.55,320.82,1322859,42439966390000.0,18730,412612,0.3119
2015-10-12,ADANIPORTS,EQ,318.55,322.0,324.25,318.0,321.0,320.75,321.24,1229567,39498598330000.0,24206,485554,0.39490000000000003
2015-10-13,ADANIPORTS,EQ,320.75,320.0,325.3,319.1,322.6,323.55,323.18,1271687,41097790130000.0,27315,666102,0.5238
2015-10-14,ADANIPORTS,EQ,323.55,323.0,328.4,321.3,325.0,324.5,325.75,1676790,54621995960000.0,26385,879103,0.5243
2015-10-15,ADANIPORTS,EQ,324.5,325.2,331.0,325.0,328.8,329.0,328.93,1970502,64814927015000.0,39544,902908,0.4582
2015-10-16,ADANIPORTS,EQ,329.0,330.45,330.9,320.05,323.3,323.7,323.27,1561900,50491560135000.0,25417,700529,0.4485
2015-10-19,ADANIPORTS,EQ,323.7,323.3,324.7,315.6,317.85,317.7,318.52,1396880,44494030880000.0,21792,640665,0.4586
2015-10-20,ADANIPORTS,EQ,317.7,319.3,319.3,308.7,309.9,309.85,312.85,5636626,176340248600000.0,52250,3278985,0.5817
2015-10-21,ADANIPORTS,EQ,309.85,309.0,314.8,309.0,314.5,314.2,312.75,2184160,68308553340000.0,27897,906155,0.41490000000000005
2015-10-23,ADANIPORTS,EQ,314.2,317.3,318.0,313.05,314.25,314.15,314.97,1598163,50337755400000.0,36241,937026,0.5863
2015-10-26,ADANIPORTS,EQ,314.15,315.3,317.0,311.6,316.25,316.35,314.67,1674155,52681251105000.0,31081,755976,0.4516
2015-10-27,ADANIPORTS,EQ,316.35,315.8,316.65,310.35,311.5,311.3,311.97,2983187,93066169420000.0,49825,1950354,0.6537999999999999
2015-10-28,ADANIPORTS,EQ,311.3,309.0,310.75,298.25,301.2,300.65,303.42,6552757,198826825970000.0,88249,4293162,0.6552
2015-10-29,ADANIPORTS,EQ,300.65,300.85,303.35,298.15,300.1,300.1,300.58,4435704,133328757240000.02,54301,2575054,0.5805
2015-10-30,ADANIPORTS,EQ,300.1,301.8,302.75,294.35,295.5,296.25,298.92,3247944,97088780775000.0,53401,1892279,0.5826
2015-11-02,ADANIPORTS,EQ,296.25,293.1,302.7,290.1,295.2,295.55,296.37,7004865,207604915470000.0,113411,2435838,0.34770000000000006
2015-11-03,ADANIPORTS,EQ,295.55,298.35,301.5,290.3,291.25,291.2,294.78,3207025,94536843240000.0,45210,1186971,0.3701
2015-11-04,ADANIPORTS,EQ,291.2,293.45,295.2,287.55,289.2,289.45,290.54,2575040,74814604375000.0,55093,1386363,0.5384000000000001
2015-11-05,ADANIPORTS,EQ,289.45,289.2,292.95,283.0,283.8,284.1,288.35,2305175,66469176375000.0,43778,1066325,0.4626
2015-11-06,ADANIPORTS,EQ,284.1,284.5,287.9,281.3,285.0,285.05,284.84,2510273,71501955740000.0,78367,1466991,0.5844
2015-11-09,ADANIPORTS,EQ,285.05,277.95,283.5,274.4,276.15,276.05,278.43,5642736,157111149370000.0,100788,3503760,0.6209
2015-11-10,ADANIPORTS,EQ,276.05,276.0,276.6,262.45,266.0,265.6,267.49,5013279,134101275640000.02,77214,2792157,0.557
2015-11-11,ADANIPORTS,EQ,265.6,266.95,268.95,266.4,267.7,267.5,267.47,255406,6831280670000.0,4386,105881,0.4146
2015-11-13,ADANIPORTS,EQ,267.5,266.5,268.95,261.6,267.8,267.35,265.73,4675141,124232789570000.0,60321,2943236,0.6296
2015-11-16,ADANIPORTS,EQ,267.35,267.0,273.25,266.6,272.65,272.1,270.3,2383616,64428884029999.99,28083,1211602,0.5083
2015-11-17,ADANIPORTS,EQ,272.1,275.8,276.4,269.55,270.25,270.75,272.77,2545418,69430502045000.01,40635,1256139,0.49350000000000005
2015-11-18,ADANIPORTS,EQ,270.75,270.4,272.4,265.7,267.05,267.3,268.56,2005924,53870283425000.0,32408,872740,0.4351
2015-11-19,ADANIPORTS,EQ,267.3,268.15,271.5,265.35,271.3,270.75,269.16,2036037,54801529879999.99,32596,764635,0.37560000000000004
2015-11-20,ADANIPORTS,EQ,270.75,268.1,273.5,268.1,270.3,269.7,271.23,3352666,90934497485000.0,27714,2235636,0.6668000000000001
2015-11-23,ADANIPORTS,EQ,269.7,274.4,278.9,273.4,275.9,276.5,276.61,3246402,89799173305000.0,43515,1133286,0.34909999999999997
2015-11-24,ADANIPORTS,EQ,276.5,276.5,277.0,269.5,270.25,270.25,271.86,2730094,74221184680000.0,44747,1271259,0.4656
2015-11-26,ADANIPORTS,EQ,270.25,271.5,272.5,267.05,268.2,268.0,269.2,5489324,147771969925000.0,60715,3845527,0.7005
2015-11-27,ADANIPORTS,EQ,268.0,269.0,271.7,267.55,267.6,268.25,269.3,3022945,81408476670000.0,43848,1881393,0.6224000000000001
2015-11-30,ADANIPORTS,EQ,268.25,268.5,269.2,264.25,268.0,267.7,267.1,4828780,128978792670000.0,60459,3532372,0.7315
2015-12-01,ADANIPORTS,EQ,267.7,269.0,269.35,261.1,263.0,263.25,264.13,5104457,134825088905000.0,74107,3256409,0.638
2015-12-02,ADANIPORTS,EQ,263.25,263.7,265.8,260.05,260.2,261.4,262.59,3928835,103166640060000.0,57933,2292505,0.5835
2015-12-03,ADANIPORTS,EQ,261.4,259.95,262.95,256.85,256.85,258.85,259.78,5427457,140996209455000.0,38574,3577157,0.6591
2015-12-04,ADANIPORTS,EQ,258.85,255.0,257.9,254.55,255.8,255.55,255.73,3911817,100037612460000.0,61978,2411128,0.6164000000000001
2015-12-07,ADANIPORTS,EQ,255.55,257.85,258.9,254.5,255.15,255.1,256.04,2699537,69120042540000.0,25740,1467033,0.5434
2015-12-08,ADANIPORTS,EQ,255.1,255.0,255.0,250.05,250.05,251.05,252.39,2741462,69192161015000.0,57273,1522022,0.5552
2015-12-09,ADANIPORTS,EQ,251.05,249.0,251.3,243.65,243.85,244.0,246.5,4226145,104175940505000.0,33906,2594302,0.6139
2015-12-10,ADANIPORTS,EQ,244.0,245.1,249.45,242.15,245.95,246.9,246.71,4531790,111805618290000.02,56019,2618819,0.5779
2015-12-11,ADANIPORTS,EQ,246.9,247.95,250.4,238.75,241.3,241.15,243.9,3975604,96963608485000.0,56405,2276009,0.5725
2015-12-14,ADANIPORTS,EQ,241.15,239.8,255.5,239.15,254.9,254.55,251.04,4625481,116119222225000.0,66588,1876225,0.4056
2015-12-15,ADANIPORTS,EQ,254.55,256.6,257.4,251.1,251.6,252.1,253.03,3908369,98893919405000.0,52458,1977984,0.5061
2015-12-16,ADANIPORTS,EQ,252.1,253.7,254.5,249.0,251.85,251.65,252.45,2954754,74592790630000.0,81360,1364545,0.4618
2015-12-17,ADANIPORTS,EQ,251.65,253.0,257.65,252.0,256.0,256.3,254.76,2430145,61909673229999.99,40078,990396,0.40750000000000003
2015-12-18,ADANIPORTS,EQ,256.3,256.0,261.25,253.55,261.0,260.2,259.16,3384209,87704429640000.0,35661,1828240,0.5402
2015-12-21,ADANIPORTS,EQ,260.2,261.55,262.6,257.95,260.3,260.6,260.38,1249639,32538107889999.996,18804,459484,0.3677
2015-12-22,ADANIPORTS,EQ,260.6,261.3,261.3,256.35,256.65,257.6,258.85,1992099,51566026850000.0,23598,1358271,0.6818000000000001
2015-12-23,ADANIPORTS,EQ,257.6,259.0,260.25,255.85,256.4,257.3,257.87,1924064,49616652605000.0,19757,704118,0.36600000000000005
2015-12-24,ADANIPORTS,EQ,257.3,257.2,261.3,254.45,257.8,258.1,257.77,1660435,42801756550000.0,18039,446633,0.269
2015-12-28,ADANIPORTS,EQ,258.1,259.0,263.0,257.1,261.9,262.0,260.75,2392484,62383319360000.0,24704,1261322,0.5272
2015-12-29,ADANIPORTS,EQ,262.0,263.3,266.4,261.7,263.4,263.55,264.11,1721015,45454087015000.0,30215,568064,0.3301
2015-12-30,ADANIPORTS,EQ,263.55,264.4,265.0,261.05,261.05,261.75,262.67,1410867,37059026120000.0,17061,655214,0.4644
2015-12-31,ADANIPORTS,EQ,261.75,262.5,262.95,259.2,260.7,260.9,260.75,2727837,71128420670000.0,22549,1948665,0.7144
2016-01-01,ADANIPORTS,EQ,260.9,261.0,268.3,260.1,267.15,267.55,265.19,1347893,35744779740000.0,16568,405124,0.3006
2016-01-04,ADANIPORTS,EQ,267.55,264.45,266.5,257.0,257.0,257.95,262.15,2536252,66488789404999.99,37362,1331790,0.5251
2016-01-05,ADANIPORTS,EQ,257.95,259.2,260.3,254.25,254.7,255.7,256.82,2815055,72296295210000.0,36455,1547519,0.5497
2016-01-06,ADANIPORTS,EQ,255.7,253.0,257.3,250.55,251.2,251.8,253.85,2029467,51517295795000.0,41766,738511,0.3639
2016-01-07,ADANIPORTS,EQ,251.8,245.65,247.5,241.5,244.9,245.0,244.85,4244402,103923335200000.0,63516,2231538,0.5258
2016-01-08,ADANIPORTS,EQ,245.0,245.3,247.25,239.35,241.35,241.4,242.07,4219352,102137850880000.0,58497,2468801,0.5851
2016-01-11,ADANIPORTS,EQ,241.4,237.0,238.7,232.5,233.5,234.05,235.52,2995719,70554764535000.0,65092,1403898,0.4686
2016-01-12,ADANIPORTS,EQ,234.05,234.2,240.5,234.1,237.25,236.6,236.95,3544439,83986083960000.0,46070,1534229,0.4329
2016-01-13,ADANIPORTS,EQ,236.6,238.75,239.8,222.8,230.2,230.2,229.14,4137056,94797441600000.0,50407,1787110,0.43200000000000005
2016-01-14,ADANIPORTS,EQ,230.2,227.0,232.95,224.7,227.25,227.8,228.28,2802513,63977119460000.0,45501,1130440,0.40340000000000004
2016-01-15,ADANIPORTS,EQ,227.8,228.5,229.45,216.5,220.3,218.25,221.07,3286291,72649007015000.0,28882,1896716,0.5772
2016-01-18,ADANIPORTS,EQ,218.25,211.1,225.9,209.8,219.5,219.3,217.82,4116330,89660216830000.0,58467,1829725,0.44450000000000006
2016-01-19,ADANIPORTS,EQ,219.3,222.8,233.9,218.7,232.6,232.85,228.33,3713322,84785127475000.0,38345,1748152,0.4708
2016-01-20,ADANIPORTS,EQ,232.85,229.05,229.35,216.05,219.7,219.4,220.45,4087126,90102586060000.0,40825,2081371,0.5093
2016-01-21,ADANIPORTS,EQ,219.4,224.0,224.0,215.1,221.75,221.3,219.81,7664473,168473294975000.0,53938,5242192,0.684
2016-01-22,ADANIPORTS,EQ,221.3,223.0,225.0,216.45,221.0,221.75,220.72,5622627,124102041470000.0,63572,3159108,0.5619
2016-01-25,ADANIPORTS,EQ,221.75,223.0,225.8,217.75,218.05,218.4,222.18,1804218,40085405735000.0,26134,627931,0.348
2016-01-27,ADANIPORTS,EQ,218.4,219.95,220.05,214.5,214.9,215.35,216.39,2189628,47381679990000.0,31409,1037647,0.4739
2016-01-28,ADANIPORTS,EQ,215.35,216.0,219.95,207.15,210.25,210.85,211.43,12022147,254185162760000.0,76109,7499717,0.6238
2016-01-29,ADANIPORTS,EQ,210.85,211.35,216.75,208.6,210.8,212.25,213.38,4589849,97940457640000.0,67825,2348259,0.5115999999999999
2016-02-01,ADANIPORTS,EQ,212.25,213.25,221.8,212.75,220.6,221.1,218.92,3982611,87185607555000.0,53589,1735022,0.43560000000000004
2016-02-02,ADANIPORTS,EQ,221.1,221.95,223.95,211.7,214.5,213.25,219.16,2971041,65113627770000.01,47008,1211845,0.4079
2016-02-03,ADANIPORTS,EQ,213.25,212.0,214.5,208.0,210.4,210.2,210.97,3026403,63848218254999.99,36493,1456136,0.4811
2016-02-04,ADANIPORTS,EQ,210.2,212.55,218.0,211.65,216.0,215.7,215.04,2023624,43516397315000.0,22730,810050,0.40030000000000004
2016-02-05,ADANIPORTS,EQ,215.7,215.7,218.0,209.1,211.8,211.1,212.24,3022383,64146410325000.0,24028,1159320,0.3836
2016-02-08,ADANIPORTS,EQ,211.1,211.45,216.9,210.0,211.0,212.05,213.48,2723554,58143105165000.0,32213,990810,0.3638
2016-02-09,ADANIPORTS,EQ,212.05,210.0,212.75,208.55,210.0,210.4,210.42,1954496,41127432515000.0,18610,848036,0.4339
2016-02-10,ADANIPORTS,EQ,210.4,209.85,209.9,198.4,202.65,202.85,202.41,3393463,68688318760000.0,42433,1271070,0.37460000000000004
2016-02-11,ADANIPORTS,EQ,202.85,203.0,204.8,182.5,190.0,186.85,194.75,3670827,71490076885000.0,38575,1580603,0.43060000000000004
2016-02-12,ADANIPORTS,EQ,186.85,187.95,190.7,169.15,176.8,178.05,179.13,12168356,217977391719999.97,112495,5290167,0.4347
2016-02-15,ADANIPORTS,EQ,178.05,184.45,194.0,184.0,191.25,191.15,190.45,9208050,175364785135000.0,76535,6378494,0.6927
2016-02-16,ADANIPORTS,EQ,191.15,195.5,204.35,193.75,200.4,200.35,200.91,9113057,183087077535000.0,97023,3858095,0.42340000000000005
2016-02-17,ADANIPORTS,EQ,200.35,201.05,214.3,196.3,212.1,212.5,206.01,6728882,138623490365000.02,61761,2459801,0.36560000000000004
2016-02-18,ADANIPORTS,EQ,212.5,214.5,215.8,205.75,210.5,210.4,210.97,4659211,98293479110000.0,45745,1842544,0.39549999999999996
2016-02-19,ADANIPORTS,EQ,210.4,208.9,210.8,205.75,210.4,209.4,208.25,2019974,42065523440000.0,20154,658885,0.3262
2016-02-22,ADANIPORTS,EQ,209.4,209.05,211.7,204.25,206.05,205.9,206.47,2342159,48357888630000.0,18899,779074,0.3326
2016-02-23,ADANIPORTS,EQ,205.9,205.95,208.65,203.0,203.1,204.2,205.25,2174859,44638655885000.0,23947,938308,0.4314
2016-02-24,ADANIPORTS,EQ,204.2,202.85,203.75,198.85,200.15,200.15,200.6,3502611,70263760575000.0,30183,1959983,0.5596
2016-02-25,ADANIPORTS,EQ,200.15,201.3,201.9,195.45,200.5,198.45,197.35,4868927,96086702300000.0,50931,2886034,0.5927
2016-02-26,ADANIPORTS,EQ,198.45,201.9,204.45,196.65,201.0,200.1,200.15,2188367,43799959910000.0,28225,674762,0.30829999999999996
2016-02-29,ADANIPORTS,EQ,200.1,201.0,204.0,195.8,196.15,196.7,198.46,3939877,78192304840000.0,42981,1747000,0.4434
2016-03-01,ADANIPORTS,EQ,196.7,198.0,208.0,196.35,206.85,206.9,203.59,2152599,43825314920000.0,24909,589824,0.27399999999999997
2016-03-02,ADANIPORTS,EQ,206.9,209.0,222.55,208.85,218.3,218.8,217.44,4228824,91949764315000.0,52557,1927487,0.4558
2016-03-03,ADANIPORTS,EQ,218.8,220.85,229.45,217.65,227.9,227.5,224.63,3290989,73924759480000.0,35415,1398433,0.42490000000000006
2016-03-04,ADANIPORTS,EQ,227.5,228.85,228.85,222.2,225.65,225.15,225.07,4768604,107327797700000.0,29095,3332232,0.6988
2016-03-08,ADANIPORTS,EQ,225.15,224.0,231.7,222.3,228.9,228.25,228.91,3066086,70184547400000.0,38697,1614254,0.5265
2016-03-09,ADANIPORTS,EQ,228.25,228.0,232.65,221.3,225.7,226.0,226.08,4117976,93100436005000.0,38949,1757729,0.4268
2016-03-10,ADANIPORTS,EQ,226.0,228.8,228.8,224.2,226.8,226.45,226.39,1543894,34952581180000.0,24296,562944,0.36460000000000004
2016-03-11,ADANIPORTS,EQ,226.45,226.45,232.85,226.0,231.0,231.2,230.68,2649095,61108638715000.0,33214,1125733,0.425
2016-03-14,ADANIPORTS,EQ,231.2,233.0,237.5,229.65,233.15,232.4,233.23,2722628,63498525310000.0,38518,1129504,0.41490000000000005
2016-03-15,ADANIPORTS,EQ,232.4,233.1,233.6,227.2,228.6,228.25,229.9,1913147,43982319070000.0,30373,1083709,0.5665
2016-03-16,ADANIPORTS,EQ,228.25,229.0,229.5,222.75,227.9,228.55,226.61,2172701,49235689080000.0,52549,1108706,0.5103
2016-03-17,ADANIPORTS,EQ,228.55,231.4,239.5,231.05,235.95,235.7,236.54,5383866,127351684105000.0,49201,3474873,0.6454000000000001
2016-03-18,ADANIPORTS,EQ,235.7,236.45,243.2,235.75,242.9,241.95,239.16,4606790,110176435055000.0,77787,3124785,0.6783
2016-03-21,ADANIPORTS,EQ,241.95,238.95,245.0,236.75,243.2,243.85,241.47,3240298,78242353200000.0,34731,1799794,0.5554
2016-03-22,ADANIPORTS,EQ,243.85,242.0,243.3,236.5,239.05,239.55,239.02,3153670,75379521505000.0,34568,1606370,0.5094
2016-03-23,ADANIPORTS,EQ,239.55,239.75,243.2,237.35,237.55,238.3,239.88,2083410,49977780910000.0,34932,930568,0.44670000000000004
2016-03-28,ADANIPORTS,EQ,238.3,240.4,242.95,232.7,237.2,235.65,237.99,2756755,65606787785000.0,33238,1116320,0.40490000000000004
2016-03-29,ADANIPORTS,EQ,235.65,236.45,242.2,233.3,238.55,237.85,237.94,2043092,48614312710000.0,21999,782145,0.38280000000000003
2016-03-30,ADANIPORTS,EQ,237.85,240.0,248.5,239.55,248.25,245.95,244.62,2883662,70540651965000.0,26865,1324432,0.4593
2016-03-31,ADANIPORTS,EQ,245.95,247.1,250.0,242.5,248.3,247.7,246.39,4192902,103307256365000.0,38252,2566856,0.6122
2016-04-01,ADANIPORTS,EQ,247.7,248.0,248.0,239.5,243.3,242.9,242.94,1772898,43071199660000.0,26252,695681,0.3924
2016-04-04,ADANIPORTS,EQ,242.9,249.45,249.45,241.2,242.0,242.55,244.4,1986415,48548409435000.0,22456,714670,0.35979999999999995
2016-04-05,ADANIPORTS,EQ,242.55,242.4,242.45,223.85,226.5,226.25,230.33,4836504,111399347450000.0,55671,2434877,0.5034000000000001
2016-04-06,ADANIPORTS,EQ,226.25,227.0,229.75,221.15,224.5,224.35,224.02,6273776,140544676680000.0,99338,3643506,0.5808
2016-04-07,ADANIPORTS,EQ,224.35,225.5,228.0,216.0,216.75,216.8,220.01,4171133,91770537875000.0,55807,1921400,0.4606
2016-04-08,ADANIPORTS,EQ,216.8,216.0,220.0,214.7,219.05,219.25,218.42,1631016,35625411930000.0,17800,490170,0.3005
2016-04-11,ADANIPORTS,EQ,219.25,220.9,229.9,218.75,228.85,229.05,225.81,2417006,54578111095000.01,37484,842917,0.34869999999999995
2016-04-12,ADANIPORTS,EQ,229.05,229.0,234.8,226.3,233.55,233.6,232.14,2704639,62784981295000.01,35847,1211329,0.4479
2016-04-13,ADANIPORTS,EQ,233.6,235.0,237.95,232.0,233.0,233.55,234.2,2830268,66284469110000.0,42311,1400734,0.4949
2016-04-18,ADANIPORTS,EQ,233.55,235.85,236.75,228.05,230.65,231.3,232.89,5479038,127601930390000.02,50230,3672318,0.6702
2016-04-20,ADANIPORTS,EQ,231.3,232.0,236.3,231.5,233.6,233.5,233.43,2111521,49289066125000.0,35795,926279,0.4387
2016-04-21,ADANIPORTS,EQ,233.5,234.1,236.0,228.4,229.5,229.35,231.16,2990447,69127781860000.0,62998,1976730,0.6609999999999999
2016-04-22,ADANIPORTS,EQ,229.35,229.5,233.4,227.3,231.3,230.1,229.11,7431640,170268535130000.0,22391,6127961,0.8246
2016-04-25,ADANIPORTS,EQ,230.1,231.0,233.7,230.25,232.7,231.8,231.65,1454607,33696260039999.996,18615,540149,0.3713
2016-04-26,ADANIPORTS,EQ,231.8,232.2,232.9,227.0,229.0,229.1,229.89,2703783,62156656315000.0,35672,1144033,0.42310000000000003
2016-04-27,ADANIPORTS,EQ,229.1,230.0,242.0,227.65,241.4,241.25,234.62,7177265,168390994915000.0,49500,4108627,0.5725
2016-04-28,ADANIPORTS,EQ,241.25,241.7,241.7,234.35,236.2,235.45,236.67,5899252,139614753584999.98,63705,4191385,0.7105
2016-04-29,ADANIPORTS,EQ,235.45,236.0,240.1,232.75,237.85,238.2,236.32,2160232,51049592495000.0,40236,1067791,0.4943
2016-05-02,ADANIPORTS,EQ,238.2,237.0,237.25,231.8,232.95,232.95,233.62,2312439,54023700804999.99,29347,1307940,0.5656
2016-05-03,ADANIPORTS,EQ,232.95,235.25,242.45,232.5,232.7,235.5,238.37,5328996,127026960609999.98,57348,1931760,0.3625
